Year,Geography Name,Poverty Estimate,Population Estimate,Poverty Percent
2020,San Diego,10,441,0.023
2020,San Diego,31,255,0.122
2020,San Diego,321,3478,0.092
2020,San Diego,133,1457,0.091
2020,San Diego,188,2021,0.093
2020,San Diego,1567,3171,0.494
2020,San Diego,237,1295,0.183
2020,San Diego,0,202,0
2020,San Diego,41,132,0.311
2020,San Diego,45,178,0.253
2020,San Diego,1890,4978,0.38
2020,San Diego,1091,2482,0.44
2020,San Diego,799,2496,0.32
2020,San Diego,1575,3607,0.437
2020,San Diego,76,1154,0.066
2020,San Diego,33,224,0.147
2020,San Diego,0,334,0
2020,San Diego,17,209,0.081
2020,San Diego,1701,5528,0.308
2020,San Diego,967,2697,0.359
2020,San Diego,734,2831,0.259
2020,San Diego,8,525,0.015
2020,San Diego,33,1396,0.024
2020,San Diego,41,499,0.082
2020,San Diego,0,395,0
2020,San Diego,9,123,0.073
2020,San Diego,91,2938,0.031
2020,San Diego,34,1595,0.021
2020,San Diego,57,1343,0.042
2020,San Diego,3,1028,0.003
2020,San Diego,86,3772,0.023
2020,San Diego,37,1613,0.023
2020,San Diego,38,501,0.076
2020,San Diego,0,325,0
2020,San Diego,164,7239,0.023
2020,San Diego,76,3461,0.022
2020,San Diego,88,3778,0.023
2020,Coronado,15,259,0.058
2020,San Diego,135,1524,0.089
2020,San Diego,165,2098,0.079
2020,San Diego,235,916,0.257
2020,San Diego,83,784,0.106
2020,San Diego,44,603,0.073
2020,San Diego,662,5925,0.112
2020,San Diego,361,3032,0.119
2020,San Diego,301,2893,0.104
2020,San Diego,245,1919,0.128
2020,San Diego,323,3090,0.105
2020,San Diego,44,1142,0.039
2020,San Diego,200,1422,0.141
2020,San Diego,0,392,0
2020,San Diego,812,7965,0.102
2020,San Diego,656,4351,0.151
2020,San Diego,156,3614,0.043
2020,San Diego,434,2219,0.196
2020,San Diego,184,3133,0.059
2020,San Diego,250,1572,0.159
2020,San Diego,72,1422,0.051
2020,San Diego,0,238,0
2020,San Diego,940,8584,0.11
2020,San Diego,494,4101,0.12
2020,San Diego,446,4483,0.099
2020,San Diego,221,1596,0.138
2020,San Diego,140,2204,0.064
2020,San Diego,77,867,0.089
2020,San Diego,122,1181,0.103
2020,San Diego,31,541,0.057
2020,San Diego,591,6389,0.093
2020,San Diego,319,3026,0.105
2020,San Diego,272,3363,0.081
2020,San Diego,320,1971,0.162
2020,San Diego,125,2293,0.055
2020,San Diego,55,540,0.102
2020,San Diego,18,842,0.021
2020,San Diego,0,231,0
2020,San Diego,518,5877,0.088
2020,San Diego,201,2664,0.075
2020,San Diego,317,3213,0.099
2020,San Diego,130,1294,0.1
2020,San Diego,120,1826,0.066
2020,San Diego,25,629,0.04
2020,San Diego,50,556,0.09
2020,San Diego,0,234,0
2020,San Diego,325,4539,0.072
2020,San Diego,134,2023,0.066
2020,San Diego,191,2516,0.076
2020,San Diego,267,2304,0.116
2020,San Diego,117,3094,0.038
2020,San Diego,107,882,0.121
2020,San Diego,102,1129,0.09
2020,San Diego,65,409,0.159
2020,San Diego,658,7818,0.084
2020,San Diego,352,3923,0.09
2020,San Diego,306,3895,0.079
2020,San Diego,154,2057,0.075
2020,San Diego,83,2944,0.028
2020,San Diego,0,732,0
2020,San Diego,139,999,0.139
2020,San Diego,0,330,0
2020,San Diego,376,7062,0.053
2020,San Diego,85,3352,0.025
2020,San Diego,291,3710,0.078
2020,San Diego,201,1844,0.109
2020,San Diego,269,2641,0.102
2020,San Diego,12,776,0.015
2020,San Diego,276,1009,0.274
2020,San Diego,131,343,0.382
2020,San Diego,889,6613,0.134
2020,San Diego,396,2832,0.14
2020,San Diego,493,3781,0.13
2020,San Diego,243,2109,0.115
2020,San Diego,83,2092,0.04
2020,San Diego,59,369,0.16
2020,San Diego,111,287,0.387
2020,San Diego,21,205,0.102
2020,San Diego,517,5062,0.102
2020,San Diego,245,2445,0.1
2020,San Diego,272,2617,0.104
2020,San Diego,109,997,0.109
2020,San Diego,105,1794,0.059
2020,San Diego,0,665,0
2020,San Diego,73,893,0.082
2020,San Diego,0,222,0
2020,San Diego,287,4571,0.063
2020,San Diego,92,2191,0.042
2020,San Diego,195,2380,0.082
2020,San Diego,8,507,0.016
2020,San Diego,20,1250,0.016
2020,San Diego,0,328,0
2020,San Diego,16,509,0.031
2020,San Diego,0,216,0
2020,San Diego,44,2810,0.016
2020,San Diego,35,1467,0.024
2020,San Diego,9,1343,0.007
2020,San Diego,447,2108,0.212
2020,San Diego,404,2556,0.158
2020,San Diego,247,1282,0.193
2020,San Diego,87,1218,0.071
2020,San Diego,127,375,0.339
2020,San Diego,1312,7539,0.174
2020,San Diego,739,3952,0.187
2020,San Diego,573,3587,0.16
2020,San Diego,249,1320,0.189
2020,San Diego,62,807,0.077
2020,San Diego,37,337,0.11
2020,San Diego,17,160,0.106
2020,San Diego,9,234,0.038
2020,San Diego,374,2858,0.131
2020,San Diego,250,1448,0.173
2020,San Diego,124,1410,0.088
2020,San Diego,242,1744,0.139
2020,San Diego,287,2076,0.138
2020,San Diego,95,297,0.32
2020,San Diego,50,464,0.108
2020,San Diego,20,154,0.13
2020,San Diego,694,4735,0.147
2020,San Diego,384,2386,0.161
2020,San Diego,310,2349,0.132
2020,San Diego,248,2385,0.104
2020,San Diego,399,2682,0.149
2020,San Diego,254,1125,0.226
2020,San Diego,141,768,0.184
2020,San Diego,33,276,0.12
2020,San Diego,1075,7236,0.149
2020,San Diego,533,3716,0.143
2020,San Diego,542,3520,0.154
2020,San Diego,463,2522,0.184
2020,San Diego,247,1626,0.152
2020,San Diego,318,691,0.46
2020,San Diego,27,491,0.055
2020,San Diego,0,187,0
2020,San Diego,1055,5517,0.191
2020,San Diego,648,2748,0.236
2020,San Diego,407,2769,0.147
2020,San Diego,62,1121,0.055
2020,Coronado,16,1011,0.016
2020,Coronado,0,314,0
2020,Coronado,13,730,0.018
2020,Coronado,0,152,0
2020,Coronado,44,2466,0.018
2020,Coronado,32,1241,0.026
2020,Coronado,12,1225,0.01
2020,San Diego,70,1094,0.064
2020,San Diego,0,93,0
2020,San Diego,29,243,0.119
2020,San Diego,0,73,0
2020,San Diego,161,2624,0.061
2020,San Diego,110,1134,0.097
2020,San Diego,51,1490,0.034
2020,San Diego,35,1047,0.033
2020,San Diego,315,1882,0.167
2020,San Diego,41,534,0.077
2020,San Diego,30,507,0.059
2020,San Diego,18,174,0.103
2020,San Diego,439,4144,0.106
2020,San Diego,123,1954,0.063
2020,San Diego,316,2190,0.144
2020,San Diego,169,1201,0.141
2020,San Diego,83,2831,0.029
2020,San Diego,1,546,0.002
2020,San Diego,15,1074,0.014
2020,San Diego,0,207,0
2020,San Diego,268,5859,0.046
2020,San Diego,193,2739,0.07
2020,San Diego,75,3120,0.024
2020,San Diego,321,2183,0.147
2020,San Diego,186,1266,0.147
2020,San Diego,35,203,0.172
2020,San Diego,216,471,0.459
2020,San Diego,10,165,0.061
2020,San Diego,768,4288,0.179
2020,San Diego,338,2026,0.167
2020,San Diego,430,2262,0.19
2020,San Diego,75,1052,0.071
2020,San Diego,38,1603,0.024
2020,San Diego,13,486,0.027
2020,San Diego,76,853,0.089
2020,San Diego,0,253,0
2020,San Diego,202,4247,0.048
2020,San Diego,118,2110,0.056
2020,San Diego,84,2137,0.039
2020,San Diego,0,603,0
2020,San Diego,22,1073,0.021
2020,San Diego,0,409,0
2020,San Diego,36,693,0.052
2020,San Diego,0,144,0
2020,San Diego,58,2922,0.02
2020,San Diego,36,1541,0.023
2020,San Diego,22,1381,0.016
2020,San Diego,875,2171,0.403
2020,San Diego,120,1261,0.095
2020,San Diego,159,376,0.423
2020,San Diego,22,614,0.036
2020,San Diego,0,123,0
2020,San Diego,1176,4545,0.259
2020,San Diego,738,2452,0.301
2020,San Diego,438,2093,0.209
2020,San Diego,343,2258,0.152
2020,San Diego,195,1546,0.126
2020,San Diego,418,1068,0.391
2020,San Diego,14,348,0.04
2020,San Diego,0,455,0
2020,San Diego,970,5675,0.171
2020,San Diego,433,2568,0.169
2020,San Diego,537,3107,0.173
2020,San Diego,367,2210,0.166
2020,San Diego,215,1670,0.129
2020,San Diego,228,873,0.261
2020,San Diego,33,727,0.045
2020,San Diego,68,322,0.211
2020,San Diego,911,5802,0.157
2020,San Diego,455,2809,0.162
2020,San Diego,456,2993,0.152
2020,San Diego,148,1742,0.085
2020,San Diego,25,1543,0.016
2020,San Diego,0,340,0
2020,San Diego,46,1034,0.044
2020,San Diego,0,252,0
2020,San Diego,219,4911,0.045
2020,San Diego,194,2466,0.079
2020,San Diego,25,2445,0.01
2020,San Diego,155,1489,0.104
2020,San Diego,151,2420,0.062
2020,San Diego,7,571,0.012
2020,San Diego,87,755,0.115
2020,San Diego,74,382,0.194
2020,San Diego,474,5617,0.084
2020,San Diego,178,2483,0.072
2020,San Diego,296,3134,0.094
2020,San Diego,51,702,0.073
2020,San Diego,17,319,0.053
2020,San Diego,0,593,0
2020,San Diego,0,0,
2020,San Diego,30,361,0.083
2020,San Diego,98,1975,0.05
2020,San Diego,69,963,0.072
2020,San Diego,29,1012,0.029
2020,San Diego,85,971,0.088
2020,San Diego,111,1790,0.062
2020,San Diego,65,438,0.148
2020,San Diego,14,644,0.022
2020,San Diego,0,499,0
2020,San Diego,275,4342,0.063
2020,San Diego,110,2118,0.052
2020,San Diego,165,2224,0.074
2020,San Diego,22,817,0.027
2020,San Diego,73,2499,0.029
2020,San Diego,40,1268,0.032
2020,San Diego,48,1224,0.039
2020,San Diego,0,443,0
2020,San Diego,183,6251,0.029
2020,San Diego,72,3153,0.023
2020,San Diego,111,3098,0.036
2020,San Diego,231,1449,0.159
2020,San Diego,80,2996,0.027
2020,San Diego,21,929,0.023
2020,San Diego,101,1408,0.072
2020,San Diego,59,397,0.149
2020,San Diego,492,7179,0.069
2020,San Diego,246,3581,0.069
2020,San Diego,246,3598,0.068
2020,San Diego,3,654,0.005
2020,San Diego,47,1868,0.025
2020,San Diego,0,861,0
2020,San Diego,40,859,0.047
2020,San Diego,0,382,0
2020,San Diego,90,4624,0.019
2020,San Diego,49,2526,0.019
2020,San Diego,41,2098,0.02
2020,San Diego,94,1154,0.081
2020,San Diego,98,1288,0.076
2020,San Diego,135,511,0.264
2020,San Diego,0,644,0
2020,San Diego,40,376,0.106
2020,San Diego,367,3973,0.092
2020,San Diego,223,1940,0.115
2020,San Diego,144,2033,0.071
2020,San Diego,214,1776,0.12
2020,San Diego,28,1682,0.017
2020,San Diego,0,607,0
2020,San Diego,0,518,0
2020,San Diego,50,217,0.23
2020,San Diego,292,4800,0.061
2020,San Diego,128,2220,0.058
2020,San Diego,164,2580,0.064
2020,San Diego,149,1731,0.086
2020,San Diego,97,682,0.142
2020,San Diego,182,1170,0.156
2020,San Diego,0,0,
2020,San Diego,177,1313,0.135
2020,San Diego,605,4896,0.124
2020,San Diego,366,2671,0.137
2020,San Diego,239,2225,0.107
2020,San Diego,87,1498,0.058
2020,San Diego,27,688,0.039
2020,San Diego,93,1526,0.061
2020,San Diego,0,25,0
2020,San Diego,73,839,0.087
2020,San Diego,280,4576,0.061
2020,San Diego,184,2564,0.072
2020,San Diego,96,2012,0.048
2020,San Diego,85,882,0.096
2020,San Diego,71,1645,0.043
2020,San Diego,0,618,0
2020,San Diego,40,780,0.051
2020,San Diego,26,163,0.16
2020,San Diego,222,4088,0.054
2020,San Diego,117,2099,0.056
2020,San Diego,105,1989,0.053
2020,San Diego,329,2076,0.158
2020,San Diego,339,2058,0.165
2020,San Diego,50,592,0.084
2020,San Diego,104,706,0.147
2020,San Diego,59,236,0.25
2020,San Diego,881,5668,0.155
2020,San Diego,414,2783,0.149
2020,San Diego,467,2885,0.162
2020,San Diego,135,913,0.148
2020,San Diego,115,1554,0.074
2020,San Diego,42,439,0.096
2020,San Diego,8,384,0.021
2020,San Diego,7,175,0.04
2020,San Diego,307,3465,0.089
2020,San Diego,116,1629,0.071
2020,San Diego,191,1836,0.104
2020,San Diego,25,358,0.07
2020,San Diego,78,1428,0.055
2020,San Diego,20,406,0.049
2020,San Diego,30,715,0.042
2020,San Diego,0,106,0
2020,San Diego,153,3013,0.051
2020,San Diego,72,1470,0.049
2020,San Diego,81,1543,0.052
2020,San Diego,183,1470,0.124
2020,San Diego,87,2183,0.04
2020,San Diego,77,895,0.086
2020,San Diego,80,1585,0.05
2020,San Diego,91,599,0.152
2020,San Diego,518,6732,0.077
2020,San Diego,220,3732,0.059
2020,San Diego,298,3000,0.099
2020,San Diego,142,982,0.145
2020,San Diego,44,1469,0.03
2020,San Diego,3,485,0.006
2020,San Diego,3,785,0.004
2020,San Diego,0,147,0
2020,San Diego,192,3868,0.05
2020,San Diego,40,2004,0.02
2020,San Diego,152,1864,0.082
2020,Chula Vista,178,419,0.425
2020,San Diego,35,973,0.036
2020,San Diego,122,3159,0.039
2020,San Diego,0,1121,0
2020,San Diego,158,1731,0.091
2020,San Diego,0,531,0
2020,San Diego,315,7515,0.042
2020,San Diego,130,3637,0.036
2020,San Diego,185,3878,0.048
2020,San Diego,25,916,0.027
2020,San Diego,49,2208,0.022
2020,San Diego,15,620,0.024
2020,San Diego,174,1138,0.153
2020,San Diego,0,331,0
2020,San Diego,263,5213,0.05
2020,San Diego,129,2604,0.05
2020,San Diego,134,2609,0.051
2020,San Diego,269,1642,0.164
2020,San Diego,129,2585,0.05
2020,San Diego,186,1248,0.149
2020,San Diego,47,842,0.056
2020,San Diego,62,356,0.174
2020,San Diego,693,6673,0.104
2020,San Diego,286,3453,0.083
2020,San Diego,407,3220,0.126
2020,San Diego,29,924,0.031
2020,San Diego,83,2187,0.038
2020,San Diego,36,921,0.039
2020,San Diego,42,1356,0.031
2020,San Diego,0,300,0
2020,San Diego,190,5688,0.033
2020,San Diego,121,3184,0.038
2020,San Diego,69,2504,0.028
2020,San Diego,28,999,0.028
2020,San Diego,64,1772,0.036
2020,San Diego,9,506,0.018
2020,San Diego,40,1059,0.038
2020,San Diego,0,270,0
2020,San Diego,141,4606,0.031
2020,San Diego,112,2673,0.042
2020,San Diego,29,1933,0.015
2020,San Diego,0,0,
2020,San Diego,0,0,
2020,San Diego,0,0,
2020,San Diego,0,0,
2020,San Diego,0,0,
2020,San Diego,0,0,
2020,San Diego,0,0,
2020,San Diego,0,0,
2020,Coronado,0,0,
2020,Coronado,0,0,
2020,Coronado,0,0,
2020,Coronado,0,0,
2020,Coronado,0,0,
2020,Coronado,0,0,
2020,Coronado,0,0,
2020,Coronado,0,0,
2020,San Diego,65,1288,0.05
2020,San Diego,70,1767,0.04
2020,San Diego,12,794,0.015
2020,San Diego,25,719,0.035
2020,San Diego,0,359,0
2020,San Diego,172,4927,0.035
2020,San Diego,88,2348,0.037
2020,San Diego,84,2579,0.033
2020,San Diego,32,1635,0.02
2020,San Diego,128,2164,0.059
2020,San Diego,91,762,0.119
2020,San Diego,110,1186,0.093
2020,San Diego,49,303,0.162
2020,San Diego,410,6050,0.068
2020,San Diego,221,2855,0.077
2020,San Diego,189,3195,0.059
2020,San Diego,106,1199,0.088
2020,San Diego,187,2018,0.093
2020,San Diego,139,1112,0.125
2020,San Diego,115,897,0.128
2020,San Diego,20,328,0.061
2020,San Diego,567,5554,0.102
2020,San Diego,358,2833,0.126
2020,San Diego,209,2721,0.077
2020,San Diego,606,1870,0.324
2020,San Diego,626,2477,0.253
2020,San Diego,420,1229,0.342
2020,San Diego,436,1272,0.343
2020,San Diego,440,836,0.526
2020,San Diego,2528,7684,0.329
2020,San Diego,1617,4434,0.365
2020,San Diego,911,3250,0.28
2020,San Diego,206,1901,0.108
2020,San Diego,256,2232,0.115
2020,San Diego,187,1344,0.139
2020,San Diego,184,446,0.413
2020,San Diego,72,533,0.135
2020,San Diego,905,6456,0.14
2020,San Diego,521,3268,0.159
2020,San Diego,384,3188,0.12
2020,San Diego,137,973,0.141
2020,San Diego,189,1720,0.11
2020,San Diego,327,1069,0.306
2020,San Diego,162,1248,0.13
2020,San Diego,28,153,0.183
2020,San Diego,843,5163,0.163
2020,San Diego,365,2627,0.139
2020,San Diego,478,2536,0.188
2020,San Diego,42,840,0.05
2020,San Diego,130,1848,0.07
2020,San Diego,30,889,0.034
2020,San Diego,71,616,0.115
2020,San Diego,31,266,0.117
2020,San Diego,304,4459,0.068
2020,San Diego,156,1990,0.078
2020,San Diego,148,2469,0.06
2020,San Diego,231,1656,0.139
2020,San Diego,177,1868,0.095
2020,San Diego,151,896,0.169
2020,San Diego,127,467,0.272
2020,San Diego,26,464,0.056
2020,San Diego,712,5351,0.133
2020,San Diego,412,2739,0.15
2020,San Diego,300,2612,0.115
2020,San Diego,254,1418,0.179
2020,San Diego,286,2110,0.136
2020,San Diego,289,1409,0.205
2020,San Diego,134,595,0.225
2020,San Diego,90,304,0.296
2020,San Diego,1053,5836,0.18
2020,San Diego,586,2740,0.214
2020,San Diego,467,3096,0.151
2020,San Diego,82,1041,0.079
2020,San Diego,69,1604,0.043
2020,San Diego,0,759,0
2020,San Diego,41,259,0.158
2020,San Diego,14,250,0.056
2020,San Diego,206,3913,0.053
2020,San Diego,99,1888,0.052
2020,San Diego,107,2025,0.053
2020,Oceanside,0,441,0
2020,Oceanside,431,4143,0.104
2020,Oceanside,272,2370,0.115
2020,Oceanside,159,1773,0.09
2020,Oceanside,14,765,0.018
2020,Oceanside,13,992,0.013
2020,Oceanside,0,404,0
2020,Oceanside,62,2239,0.028
2020,Oceanside,0,89,0
2020,Oceanside,89,4489,0.02
2020,Oceanside,58,2522,0.023
2020,Oceanside,31,1967,0.016
2020,San Diego,513,2394,0.214
2020,San Diego,276,2649,0.104
2020,San Diego,353,1020,0.346
2020,San Diego,119,611,0.195
2020,San Diego,274,522,0.525
2020,San Diego,1535,7196,0.213
2020,San Diego,685,3561,0.192
2020,San Diego,850,3635,0.234
2020,San Diego,34,787,0.043
2020,San Diego,164,1559,0.105
2020,San Diego,110,681,0.162
2020,San Diego,66,548,0.12
2020,San Diego,18,84,0.214
2020,San Diego,392,3659,0.107
2020,San Diego,193,1624,0.119
2020,San Diego,199,2035,0.098
2020,San Diego,262,1331,0.197
2020,San Diego,241,1844,0.131
2020,San Diego,99,984,0.101
2020,San Diego,122,623,0.196
2020,San Diego,81,299,0.271
2020,San Diego,805,5081,0.158
2020,San Diego,394,2645,0.149
2020,San Diego,411,2436,0.169
2020,San Diego,94,2110,0.045
2020,San Diego,120,2442,0.049
2020,San Diego,18,903,0.02
2020,San Diego,54,908,0.059
2020,San Diego,11,327,0.034
2020,San Diego,297,6690,0.044
2020,Chula Vista,38,389,0.098
2020,Chula Vista,24,158,0.152
2020,Chula Vista,538,3039,0.177
2020,Chula Vista,222,1388,0.16
2020,Chula Vista,316,1651,0.191
2020,Chula Vista,208,1218,0.171
2020,Chula Vista,285,2299,0.124
2020,Chula Vista,80,1052,0.076
2020,Chula Vista,67,601,0.111
2020,Chula Vista,20,273,0.073
2020,Chula Vista,660,5443,0.121
2020,Chula Vista,367,2691,0.136
2020,Chula Vista,293,2752,0.106
2020,Chula Vista,284,1037,0.274
2020,Chula Vista,191,1093,0.175
2020,Chula Vista,253,656,0.386
2020,Chula Vista,170,541,0.314
2020,Chula Vista,80,194,0.412
2020,Chula Vista,978,3521,0.278
2020,Chula Vista,620,1805,0.343
2020,Chula Vista,358,1716,0.209
2020,Chula Vista,259,1359,0.191
2020,Chula Vista,191,1512,0.126
2020,Chula Vista,215,833,0.258
2020,Chula Vista,59,269,0.219
2020,Chula Vista,117,487,0.24
2020,Chula Vista,841,4460,0.189
2020,Chula Vista,643,2258,0.285
2020,Chula Vista,198,2202,0.09
2020,Chula Vista,219,1070,0.205
2020,Chula Vista,236,1728,0.137
2020,Chula Vista,502,975,0.515
2020,Chula Vista,60,616,0.097
2020,Chula Vista,36,241,0.149
2020,Chula Vista,1053,4630,0.227
2020,Chula Vista,592,2404,0.246
2020,Chula Vista,461,2226,0.207
2020,Chula Vista,133,1244,0.107
2020,Chula Vista,208,1913,0.109
2020,Chula Vista,184,598,0.308
2020,Chula Vista,98,475,0.206
2020,Chula Vista,55,284,0.194
2020,Chula Vista,678,4514,0.15
2020,Chula Vista,412,2542,0.162
2020,Chula Vista,266,1972,0.135
2020,Chula Vista,91,1133,0.08
2020,Chula Vista,158,1518,0.104
2020,Chula Vista,37,664,0.056
2020,Chula Vista,84,623,0.135
2020,Chula Vista,0,179,0
2020,Chula Vista,370,4117,0.09
2020,Chula Vista,251,1970,0.127
2020,Chula Vista,119,2147,0.055
2020,Chula Vista,14,749,0.019
2020,Chula Vista,52,1277,0.041
2020,Chula Vista,31,728,0.043
2020,Chula Vista,6,546,0.011
2020,Chula Vista,7,149,0.047
2020,Chula Vista,110,3449,0.032
2020,Chula Vista,68,1806,0.038
2020,Chula Vista,42,1643,0.026
2020,Chula Vista,152,1347,0.113
2020,Chula Vista,180,1891,0.095
2020,Chula Vista,106,795,0.133
2020,Chula Vista,112,819,0.137
2020,Chula Vista,51,423,0.121
2020,Chula Vista,601,5275,0.114
2020,Chula Vista,319,2964,0.108
2020,Chula Vista,282,2311,0.122
2020,Chula Vista,325,1794,0.181
2020,Chula Vista,391,2436,0.161
2020,Chula Vista,162,1002,0.162
2020,Chula Vista,46,617,0.075
2020,Chula Vista,0,376,0
2020,Chula Vista,924,6225,0.148
2020,Chula Vista,546,3227,0.169
2020,Chula Vista,378,2998,0.126
2020,Chula Vista,42,676,0.062
2020,Chula Vista,121,990,0.122
2020,Chula Vista,101,423,0.239
2020,Chula Vista,53,211,0.251
2020,Chula Vista,14,135,0.104
2020,Chula Vista,331,2435,0.136
2020,Chula Vista,190,1223,0.155
2020,Chula Vista,141,1212,0.116
2020,Chula Vista,151,1573,0.096
2020,Chula Vista,187,2406,0.078
2020,Chula Vista,78,1073,0.073
2020,Chula Vista,92,624,0.147
2020,Chula Vista,91,612,0.149
2020,Chula Vista,599,6288,0.095
2020,Chula Vista,322,3131,0.103
2020,Chula Vista,277,3157,0.088
2020,Chula Vista,89,1307,0.068
2020,Chula Vista,281,1937,0.145
2020,Chula Vista,124,1129,0.11
2020,Chula Vista,271,1060,0.256
2020,Chula Vista,57,261,0.218
2020,Chula Vista,822,5694,0.144
2020,Chula Vista,489,2794,0.175
2020,Chula Vista,333,2900,0.115
2020,Chula Vista,80,1213,0.066
2020,Chula Vista,157,1532,0.102
2020,Chula Vista,76,615,0.124
2020,Chula Vista,73,678,0.108
2020,Chula Vista,29,259,0.112
2020,Chula Vista,415,4297,0.097
2020,Chula Vista,234,2135,0.11
2020,Chula Vista,181,2162,0.084
2020,Chula Vista,187,611,0.306
2020,Chula Vista,154,861,0.179
2020,Chula Vista,243,575,0.423
2020,Chula Vista,20,221,0.09
2020,Chula Vista,39,110,0.355
2020,Chula Vista,643,2378,0.27
2020,Chula Vista,302,1096,0.276
2020,Chula Vista,341,1282,0.266
2020,Chula Vista,211,1517,0.139
2020,Chula Vista,424,2553,0.166
2020,Chula Vista,197,1064,0.185
2020,Chula Vista,328,1309,0.251
2020,Chula Vista,104,284,0.366
2020,Chula Vista,1264,6727,0.188
2020,Chula Vista,919,3575,0.257
2020,Chula Vista,345,3152,0.109
2020,Chula Vista,96,1266,0.076
2020,Chula Vista,102,1958,0.052
2020,Chula Vista,71,582,0.122
2020,Chula Vista,58,803,0.072
2020,Chula Vista,0,167,0
2020,Chula Vista,327,4776,0.068
2020,Chula Vista,182,2244,0.081
2020,Chula Vista,145,2532,0.057
2020,Chula Vista,104,1123,0.093
2020,Chula Vista,151,2485,0.061
2020,Chula Vista,72,1671,0.043
2020,Chula Vista,23,802,0.029
2020,Chula Vista,0,642,0
2020,Chula Vista,350,6723,0.052
2020,Chula Vista,217,3853,0.056
2020,Chula Vista,133,2870,0.046
2020,Chula Vista,106,1297,0.082
2020,Chula Vista,190,1819,0.104
2020,Chula Vista,118,819,0.144
2020,Chula Vista,57,744,0.077
2020,Chula Vista,56,252,0.222
2020,Chula Vista,527,4931,0.107
2020,Chula Vista,285,2644,0.108
2020,Chula Vista,242,2287,0.106
2020,Chula Vista,177,1272,0.139
2020,Chula Vista,261,1724,0.151
2020,Chula Vista,119,774,0.154
2020,Chula Vista,25,335,0.075
2020,Chula Vista,57,320,0.178
2020,Chula Vista,639,4425,0.144
2020,Chula Vista,409,2482,0.165
2020,Chula Vista,230,1943,0.118
2020,Chula Vista,76,1242,0.061
2020,Chula Vista,452,2009,0.225
2020,Chula Vista,161,883,0.182
2020,Chula Vista,96,780,0.123
2020,Chula Vista,256,450,0.569
2020,Chula Vista,1041,5364,0.194
2020,Chula Vista,786,2817,0.279
2020,Chula Vista,255,2547,0.1
2020,Chula Vista,148,1135,0.13
2020,Chula Vista,122,1536,0.079
2020,Chula Vista,110,844,0.13
2020,Chula Vista,15,213,0.07
2020,Chula Vista,48,210,0.229
2020,Chula Vista,443,3938,0.112
2020,Chula Vista,207,2084,0.099
2020,Chula Vista,236,1854,0.127
2020,Chula Vista,21,1669,0.013
2020,Chula Vista,172,3019,0.057
2020,Chula Vista,39,949,0.041
2020,Chula Vista,72,980,0.073
2020,Chula Vista,0,328,0
2020,Chula Vista,304,6945,0.044
2020,Chula Vista,186,3754,0.05
2020,Chula Vista,118,3191,0.037
2020,Chula Vista,16,565,0.028
2020,Chula Vista,46,1065,0.043
2020,Chula Vista,43,625,0.069
2020,Chula Vista,31,414,0.075
2020,Chula Vista,7,105,0.067
2020,Chula Vista,143,2774,0.052
2020,Chula Vista,90,1477,0.061
2020,Chula Vista,53,1297,0.041
2020,La Mesa,98,961,0.102
2020,La Mesa,132,1649,0.08
2020,La Mesa,73,460,0.159
2020,La Mesa,168,929,0.181
2020,La Mesa,41,327,0.125
2020,La Mesa,512,4326,0.118
2020,La Mesa,293,2228,0.132
2020,Chula Vista,87,802,0.108
2020,Chula Vista,237,1719,0.138
2020,Chula Vista,256,508,0.504
2020,Chula Vista,63,682,0.092
2020,Chula Vista,9,364,0.025
2020,Chula Vista,652,4075,0.16
2020,Chula Vista,351,2159,0.163
2020,Chula Vista,301,1916,0.157
2020,Chula Vista,129,1133,0.114
2020,Chula Vista,101,2174,0.046
2020,Chula Vista,28,843,0.033
2020,Chula Vista,8,1154,0.007
2020,Chula Vista,8,269,0.03
2020,Chula Vista,274,5573,0.049
2020,Chula Vista,58,2569,0.023
2020,Chula Vista,216,3004,0.072
2020,La Mesa,219,2098,0.104
2020,Chula Vista,133,1964,0.068
2020,Chula Vista,184,3241,0.057
2020,Chula Vista,17,1061,0.016
2020,Chula Vista,77,1364,0.056
2020,Chula Vista,0,427,0
2020,Chula Vista,411,8057,0.051
2020,Chula Vista,200,3849,0.052
2020,Chula Vista,211,4208,0.05
2020,Chula Vista,5,252,0.02
2020,Chula Vista,24,550,0.044
2020,Chula Vista,0,163,0
2020,Chula Vista,4,254,0.016
2020,Chula Vista,0,25,0
2020,Chula Vista,33,1244,0.027
2020,Chula Vista,24,663,0.036
2020,Chula Vista,9,581,0.015
2020,Chula Vista,71,904,0.079
2020,Chula Vista,116,1471,0.079
2020,Chula Vista,0,739,0
2020,Chula Vista,22,738,0.03
2020,Chula Vista,0,165,0
2020,Chula Vista,209,4017,0.052
2020,Chula Vista,133,2185,0.061
2020,Chula Vista,76,1832,0.041
2020,Chula Vista,13,331,0.039
2020,Chula Vista,28,932,0.03
2020,Chula Vista,24,346,0.069
2020,Chula Vista,16,451,0.035
2020,Chula Vista,0,66,0
2020,Chula Vista,81,2126,0.038
2020,Chula Vista,19,1087,0.017
2020,Chula Vista,62,1039,0.06
2020,Chula Vista,37,1149,0.032
2020,Chula Vista,70,2609,0.027
2020,Chula Vista,0,1179,0
2020,Chula Vista,40,944,0.042
2020,Chula Vista,0,325,0
2020,Chula Vista,147,6206,0.024
