Year,Geography Name,Poverty Estimate,Population Estimate,Poverty Percent
2020,Census Tract 153.02,11,197,0.056
2020,Census Tract 153.02,239,4155,0.058
2020,Census Tract 153.02,168,2297,0.073
2020,Census Tract 153.02,71,1858,0.038
2020,Census Tract 154.03,9,624,0.014
2020,Census Tract 154.03,33,915,0.036
2020,Census Tract 154.03,0,324,0
2020,Census Tract 154.03,22,570,0.039
2020,Census Tract 154.03,0,117,0
2020,Census Tract 154.03,64,2550,0.025
2020,Census Tract 154.03,40,1213,0.033
2020,Census Tract 154.03,24,1337,0.018
2020,Census Tract 185.15,129,2498,0.052
2020,Census Tract 185.16,83,1147,0.072
2020,Census Tract 185.16,70,1468,0.048
2020,Census Tract 185.16,66,631,0.105
2020,Census Tract 185.16,25,434,0.058
2020,Census Tract 185.16,0,191,0
2020,Census Tract 154.05,59,892,0.066
2020,Census Tract 154.05,88,2373,0.037
2020,Census Tract 154.05,108,913,0.118
2020,Census Tract 154.05,48,1010,0.048
2020,Census Tract 185.16,244,3871,0.063
2020,Census Tract 154.05,0,55,0
2020,Census Tract 154.05,303,5243,0.058
2020,Census Tract 154.05,200,2723,0.073
2020,Census Tract 154.05,103,2520,0.041
2020,Census Tract 154.06,7,534,0.013
2020,Census Tract 154.06,16,1055,0.015
2020,Census Tract 154.06,5,378,0.013
2020,Census Tract 154.06,20,539,0.037
2020,Census Tract 154.06,0,119,0
2020,Census Tract 185.16,177,2020,0.088
2020,Census Tract 185.16,67,1851,0.036
2020,Census Tract 185.17,242,1197,0.202
2020,Census Tract 185.17,216,1720,0.126
2020,Census Tract 185.17,39,650,0.06
2020,Census Tract 185.17,54,828,0.065
2020,Census Tract 185.17,14,193,0.073
2020,Census Tract 185.17,565,4588,0.123
2020,Census Tract 185.17,276,2166,0.127
2020,Census Tract 185.17,289,2422,0.119
2020,Census Tract 154.06,48,2625,0.018
2020,Census Tract 154.06,20,1298,0.015
2020,Census Tract 154.06,28,1327,0.021
2020,Census Tract 154.07,167,727,0.23
2020,Census Tract 154.07,377,1335,0.282
2020,Census Tract 185.18,66,1093,0.06
2020,Census Tract 154.07,286,664,0.431
2020,Census Tract 154.07,24,545,0.044
2020,Census Tract 185.18,82,1722,0.048
2020,Census Tract 154.07,171,437,0.391
2020,Census Tract 154.07,1025,3708,0.276
2020,Census Tract 185.18,122,760,0.161
2020,Census Tract 154.07,593,1929,0.307
2020,Census Tract 154.07,432,1779,0.243
2020,Census Tract 185.18,33,310,0.106
2020,Census Tract 154.08,48,837,0.057
2020,Census Tract 185.18,46,219,0.21
2020,Census Tract 154.08,98,1657,0.059
2020,Census Tract 185.18,349,4104,0.085
2020,Census Tract 185.18,165,2040,0.081
2020,Census Tract 185.18,184,2064,0.089
2020,Census Tract 185.19,131,1604,0.082
2020,Census Tract 185.19,148,1794,0.082
2020,Census Tract 185.19,173,1299,0.133
2020,Census Tract 185.19,7,399,0.018
2020,Census Tract 185.19,57,387,0.147
2020,Census Tract 154.08,16,489,0.033
2020,Census Tract 154.08,0,768,0
2020,Census Tract 154.08,0,182,0
2020,Census Tract 154.08,162,3933,0.041
2020,Census Tract 154.08,72,2165,0.033
2020,Census Tract 154.08,90,1768,0.051
2020,Census Tract 155.01,150,1288,0.116
2020,Census Tract 155.01,147,2390,0.062
2020,Census Tract 155.01,77,687,0.112
2020,Census Tract 155.01,27,856,0.032
2020,Census Tract 155.01,23,268,0.086
2020,Census Tract 155.01,424,5489,0.077
2020,Census Tract 155.01,172,2706,0.064
2020,Census Tract 155.01,252,2783,0.091
2020,Census Tract 155.02,98,723,0.136
2020,Census Tract 155.02,99,1176,0.084
2020,Census Tract 155.02,9,413,0.022
2020,Census Tract 155.02,20,496,0.04
2020,Census Tract 155.02,17,217,0.078
2020,Census Tract 155.02,243,3025,0.08
2020,Census Tract 155.02,151,1547,0.098
2020,Census Tract 155.02,92,1478,0.062
2020,Census Tract 156.01,25,1326,0.019
2020,Census Tract 156.01,212,2164,0.098
2020,Census Tract 156.01,75,932,0.08
2020,Census Tract 156.01,331,1045,0.317
2020,Census Tract 156.01,58,432,0.134
2020,Census Tract 156.01,701,5899,0.119
2020,Census Tract 156.01,248,2771,0.089
2020,Census Tract 156.01,453,3128,0.145
2020,Census Tract 156.02,62,428,0.145
2020,Census Tract 156.02,63,1114,0.057
2020,Census Tract 156.02,14,382,0.037
2020,Census Tract 156.02,33,502,0.066
2020,Census Tract 156.02,18,140,0.129
2020,Census Tract 156.02,190,2566,0.074
2020,Census Tract 156.02,110,1287,0.085
2020,Census Tract 156.02,80,1279,0.063
2020,Census Tract 157.01,445,1564,0.285
2020,Census Tract 157.01,944,2267,0.416
2020,Census Tract 157.01,831,1460,0.569
2020,Census Tract 157.01,193,555,0.348
2020,Census Tract 157.01,495,714,0.693
2020,Census Tract 157.01,2908,6560,0.443
2020,Census Tract 157.01,1734,3838,0.452
2020,Census Tract 157.01,1174,2722,0.431
2020,Census Tract 157.04,41,944,0.043
2020,Census Tract 157.04,144,1689,0.085
2020,Census Tract 157.04,85,604,0.141
2020,Census Tract 157.04,51,599,0.085
2020,Census Tract 157.04,38,312,0.122
2020,Census Tract 157.04,359,4148,0.087
2020,Census Tract 157.04,165,2076,0.079
2020,Census Tract 157.04,194,2072,0.094
2020,Census Tract 157.05,186,778,0.239
2020,Census Tract 157.05,451,1331,0.339
2020,Census Tract 157.05,175,631,0.277
2020,Census Tract 157.05,20,368,0.054
2020,Census Tract 157.05,61,473,0.129
2020,Census Tract 157.05,893,3581,0.249
2020,Census Tract 157.05,340,1748,0.195
2020,Census Tract 157.05,553,1833,0.302
2020,Census Tract 157.06,151,359,0.421
2020,Census Tract 157.06,300,971,0.309
2020,Census Tract 157.06,222,473,0.469
2020,Census Tract 157.06,160,420,0.381
2020,Census Tract 157.06,181,216,0.838
2020,Census Tract 157.06,1014,2439,0.416
2020,Census Tract 157.06,530,1312,0.404
2020,Census Tract 157.06,484,1127,0.429
2020,Census Tract 158.01,167,1283,0.13
2020,Census Tract 158.01,155,1128,0.137
2020,Census Tract 158.01,104,716,0.145
2020,Census Tract 158.01,103,254,0.406
2020,Census Tract 158.01,170,406,0.419
2020,Census Tract 158.01,699,3787,0.185
2020,Census Tract 158.01,395,1817,0.217
2020,Census Tract 158.01,304,1970,0.154
2020,Census Tract 158.02,98,1355,0.072
2020,Census Tract 158.02,307,1752,0.175
2020,Census Tract 158.02,64,508,0.126
2020,Census Tract 158.02,140,503,0.278
2020,Census Tract 158.02,116,321,0.361
2020,Census Tract 158.02,725,4439,0.163
2020,Census Tract 158.02,361,2454,0.147
2020,Census Tract 158.02,364,1985,0.183
2020,Census Tract 159.01,190,1153,0.165
2020,Census Tract 159.01,319,1326,0.241
2020,Census Tract 159.01,448,890,0.503
2020,Census Tract 159.01,15,109,0.138
2020,Census Tract 159.01,40,326,0.123
2020,Census Tract 159.01,1012,3804,0.266
2020,Census Tract 159.01,449,1767,0.254
2020,Census Tract 159.01,563,2037,0.276
2020,Census Tract 159.02,328,1464,0.224
2020,Census Tract 159.02,318,1748,0.182
2020,Census Tract 159.02,208,1081,0.192
2020,Census Tract 159.02,210,589,0.357
2020,Census Tract 159.02,105,431,0.244
2020,Census Tract 159.02,1169,5313,0.22
2020,Census Tract 159.02,713,2940,0.243
2020,Census Tract 159.02,456,2373,0.192
2020,Census Tract 160,104,596,0.174
2020,Census Tract 160,107,834,0.128
2020,Census Tract 160,56,260,0.215
2020,Census Tract 160,13,378,0.034
2020,Census Tract 160,4,116,0.034
2020,Census Tract 160,284,2184,0.13
2020,Census Tract 160,161,1068,0.151
2020,Census Tract 160,123,1116,0.11
2020,Census Tract 161,117,1712,0.068
2020,Census Tract 185.19,516,5483,0.094
2020,Census Tract 161,65,2409,0.027
2020,Census Tract 185.19,331,2790,0.119
2020,Census Tract 161,0,693,0
2020,Census Tract 185.19,185,2693,0.069
2020,Census Tract 161,108,1139,0.095
2020,Census Tract 161,0,487,0
2020,Census Tract 161,290,6440,0.045
2020,Census Tract 161,154,3170,0.049
2020,Census Tract 161,136,3270,0.042
2020,Census Tract 162.01,3,792,0.004
2020,Census Tract 162.01,40,2166,0.018
2020,Census Tract 162.01,0,835,0
2020,Census Tract 162.01,43,917,0.047
2020,Census Tract 162.01,0,215,0
2020,Census Tract 162.01,86,4925,0.017
2020,Census Tract 162.01,44,2571,0.017
2020,Census Tract 162.01,42,2354,0.018
2020,Census Tract 162.02,401,1285,0.312
2020,Census Tract 162.02,228,1433,0.159
2020,Census Tract 162.02,127,1017,0.125
2020,Census Tract 162.02,24,160,0.15
2020,Census Tract 162.02,0,120,0
2020,Census Tract 162.02,780,4015,0.194
2020,Census Tract 162.02,235,1852,0.127
2020,Census Tract 162.02,545,2163,0.252
2020,Census Tract 163.01,249,1503,0.166
2020,Census Tract 163.01,603,1846,0.327
2020,Census Tract 163.01,470,1178,0.399
2020,Census Tract 163.01,78,404,0.193
2020,Census Tract 163.01,161,460,0.35
2020,Census Tract 163.01,1561,5391,0.29
2020,Census Tract 163.01,724,2708,0.267
2020,Census Tract 163.01,837,2683,0.312
2020,Census Tract 163.02,339,1466,0.231
2020,Census Tract 163.02,593,2462,0.241
2020,Census Tract 163.02,857,1686,0.508
2020,Census Tract 163.02,106,416,0.255
2020,Census Tract 163.02,212,462,0.459
2020,Census Tract 163.02,2107,6492,0.325
2020,Census Tract 163.02,1229,3311,0.371
2020,Census Tract 163.02,878,3181,0.276
2020,Census Tract 164.01,89,1078,0.083
2020,Census Tract 164.01,255,1987,0.128
2020,Census Tract 164.01,218,886,0.246
2020,Census Tract 164.01,72,826,0.087
2020,Census Tract 164.01,33,390,0.085
2020,Census Tract 164.01,667,5167,0.129
2020,Census Tract 164.01,288,2529,0.114
2020,Census Tract 164.01,379,2638,0.144
2020,Census Tract 164.03,215,1337,0.161
2020,Census Tract 164.03,276,1649,0.167
2020,Census Tract 164.03,112,952,0.118
2020,Census Tract 164.03,140,876,0.16
2020,Census Tract 164.03,115,407,0.283
2020,Census Tract 164.03,858,5221,0.164
2020,Census Tract 164.03,414,2532,0.164
2020,Census Tract 164.03,444,2689,0.165
2020,Census Tract 164.04,288,1199,0.24
2020,Census Tract 164.04,256,1122,0.228
2020,Census Tract 164.04,92,650,0.142
2020,Census Tract 164.04,104,406,0.256
2020,Census Tract 164.04,18,38,0.474
2020,Census Tract 164.04,758,3415,0.222
2020,Census Tract 164.04,277,1514,0.183
2020,Census Tract 164.04,481,1901,0.253
2020,Census Tract 165.02,328,2056,0.16
2020,Census Tract 165.02,636,2696,0.236
2020,Census Tract 165.02,418,1650,0.253
2020,Census Tract 165.02,69,938,0.074
2020,Census Tract 165.02,425,533,0.797
2020,Census Tract 165.02,1876,7873,0.238
2020,Census Tract 165.02,979,4219,0.232
2020,Census Tract 165.02,897,3654,0.245
2020,Census Tract 165.03,119,750,0.159
2020,Census Tract 165.03,163,1177,0.138
2020,Census Tract 165.03,85,530,0.16
2020,Census Tract 165.03,31,246,0.126
2020,Census Tract 165.03,118,441,0.268
2020,Census Tract 165.03,516,3144,0.164
2020,Census Tract 165.03,323,1701,0.19
2020,Census Tract 165.03,193,1443,0.134
2020,Census Tract 165.04,283,2390,0.118
2020,Census Tract 165.04,346,2437,0.142
2020,Census Tract 165.04,154,956,0.161
2020,Census Tract 165.04,89,681,0.131
2020,Census Tract 165.04,44,270,0.163
2020,Census Tract 165.04,916,6734,0.136
2020,Census Tract 165.04,582,3853,0.151
2020,Census Tract 165.04,334,2881,0.116
2020,Census Tract 166.06,27,757,0.036
2020,Census Tract 166.06,53,1536,0.035
2020,Census Tract 166.06,28,558,0.05
2020,Census Tract 166.06,37,610,0.061
2020,Census Tract 166.06,32,328,0.098
2020,Census Tract 166.06,177,3789,0.047
2020,Census Tract 166.06,143,1891,0.076
2020,Census Tract 166.06,34,1898,0.018
2020,Census Tract 166.07,176,1599,0.11
2020,Census Tract 166.07,132,2385,0.055
2020,Census Tract 166.07,0,920,0
2020,Census Tract 166.07,67,1347,0.05
2020,Census Tract 166.07,22,475,0.046
2020,Census Tract 166.07,397,6726,0.059
2020,Census Tract 166.07,168,3117,0.054
2020,Census Tract 166.07,229,3609,0.063
2020,Census Tract 166.08,29,613,0.047
2020,Census Tract 166.08,105,1117,0.094
2020,Census Tract 166.08,32,475,0.067
2020,Census Tract 166.08,43,361,0.119
2020,Census Tract 166.08,0,173,0
2020,Census Tract 166.08,209,2739,0.076
2020,Census Tract 166.08,77,1249,0.062
2020,Census Tract 166.08,132,1490,0.089
2020,Census Tract 166.09,114,1256,0.091
2020,Census Tract 166.09,136,2510,0.054
2020,Census Tract 166.09,100,975,0.103
2020,Census Tract 166.09,16,518,0.031
2020,Census Tract 166.09,49,297,0.165
2020,Census Tract 166.09,415,5556,0.075
2020,Census Tract 166.09,251,2926,0.086
2020,Census Tract 166.09,164,2630,0.062
2020,Census Tract 166.10,207,999,0.207
2020,Census Tract 166.10,58,1836,0.032
2020,Census Tract 166.10,147,935,0.157
2020,Census Tract 166.10,0,437,0
2020,Census Tract 166.10,161,449,0.359
2020,Census Tract 166.10,573,4656,0.123
2020,Census Tract 166.10,178,2333,0.076
2020,Census Tract 166.10,395,2323,0.17
2020,Census Tract 166.13,20,394,0.051
2020,Census Tract 166.13,21,797,0.026
2020,Census Tract 166.13,39,332,0.117
2020,Census Tract 166.13,10,262,0.038
2020,Census Tract 166.13,21,103,0.204
2020,Census Tract 166.13,111,1888,0.059
2020,Census Tract 166.13,76,941,0.081
2020,Census Tract 166.13,35,947,0.037
2020,Census Tract 166.14,90,864,0.104
2020,Census Tract 166.14,322,1553,0.207
2020,Census Tract 166.14,89,675,0.132
2020,Census Tract 166.14,131,386,0.339
2020,Census Tract 166.14,27,265,0.102
2020,Census Tract 166.14,659,3743,0.176
2020,Census Tract 166.14,489,2084,0.235
2020,Census Tract 166.14,170,1659,0.102
2020,Census Tract 166.15,66,752,0.088
2020,Census Tract 166.15,44,1058,0.042
2020,Census Tract 166.15,44,453,0.097
2020,Census Tract 166.15,3,332,0.009
2020,Census Tract 166.15,0,185,0
2020,Census Tract 166.15,157,2780,0.056
2020,Census Tract 166.15,68,1284,0.053
2020,Census Tract 166.15,89,1496,0.059
2020,Census Tract 166.16,62,832,0.075
2020,Census Tract 166.16,259,1417,0.183
2020,Census Tract 166.16,74,772,0.096
2020,Census Tract 166.16,7,469,0.015
2020,Census Tract 166.16,5,282,0.018
2020,Census Tract 166.16,407,3772,0.108
2020,Census Tract 166.16,173,1912,0.09
2020,Census Tract 166.16,234,1860,0.126
2020,Census Tract 166.17,99,828,0.12
2020,Census Tract 166.17,118,1212,0.097
2020,Census Tract 166.17,70,438,0.16
2020,Census Tract 166.17,172,913,0.188
2020,Census Tract 166.17,22,117,0.188
2020,Census Tract 166.17,481,3508,0.137
2020,Census Tract 166.17,313,1930,0.162
2020,Census Tract 166.17,168,1578,0.106
2020,Census Tract 166.18,52,698,0.074
2020,Census Tract 166.18,61,1290,0.047
2020,Census Tract 166.18,106,562,0.189
2020,Census Tract 166.18,28,585,0.048
2020,Census Tract 166.18,0,325,0
2020,Census Tract 166.18,247,3460,0.071
2020,Census Tract 166.18,194,2065,0.094
2020,Census Tract 166.18,53,1395,0.038
2020,Census Tract 185.20,30,1408,0.021
2020,Census Tract 193.05,148,2378,0.062
2020,Census Tract 193.05,111,1817,0.061
2020,Census Tract 194.04,175,1214,0.144
2020,Census Tract 194.04,175,665,0.263
2020,Census Tract 194.04,31,323,0.096
2020,Census Tract 194.04,28,154,0.182
2020,Census Tract 194.04,439,3147,0.139
2020,Census Tract 166.19,60,782,0.077
2020,Census Tract 166.19,127,1697,0.075
2020,Census Tract 166.19,0,262,0
2020,Census Tract 166.19,103,1043,0.099
2020,Census Tract 194.04,329,1497,0.22
2020,Census Tract 166.19,0,191,0
2020,Census Tract 166.19,290,3975,0.073
2020,Census Tract 166.19,210,2127,0.099
2020,Census Tract 166.19,80,1848,0.043
2020,Census Tract 166.20,43,610,0.07
2020,Census Tract 166.20,78,930,0.084
2020,Census Tract 166.20,42,369,0.114
2020,Census Tract 166.20,1,424,0.002
2020,Census Tract 166.20,0,87,0
2020,Census Tract 166.20,164,2420,0.068
2020,Census Tract 166.20,44,1090,0.04
2020,Census Tract 166.20,120,1330,0.09
2020,Census Tract 166.21,61,643,0.095
2020,Census Tract 166.21,60,1562,0.038
2020,Census Tract 166.21,39,458,0.085
2020,Census Tract 166.21,39,510,0.076
2020,Census Tract 166.21,73,302,0.242
2020,Census Tract 166.21,272,3475,0.078
2020,Census Tract 166.21,253,1811,0.14
2020,Census Tract 166.21,19,1664,0.011
2020,Census Tract 167.03,23,488,0.047
2020,Census Tract 167.03,32,1280,0.025
2020,Census Tract 167.03,0,889,0
2020,Census Tract 167.03,11,237,0.046
2020,Census Tract 167.03,0,48,0
2020,Census Tract 167.03,66,2942,0.022
2020,Census Tract 167.03,66,1543,0.043
2020,Census Tract 167.03,0,1399,0
2020,Census Tract 167.04,185,1374,0.135
2020,Census Tract 167.04,149,2760,0.054
2020,Census Tract 167.04,25,1329,0.019
2020,Census Tract 167.04,116,1003,0.116
2020,Census Tract 167.04,0,499,0
2020,Census Tract 167.04,475,6965,0.068
2020,Census Tract 167.04,203,3389,0.06
2020,Census Tract 167.04,272,3576,0.076
2020,Census Tract 167.05,118,1222,0.097
2020,Census Tract 194.04,110,1650,0.067
2020,Census Tract 167.05,106,1542,0.069
2020,Census Tract 194.05,36,1175,0.031
2020,Census Tract 167.05,71,479,0.148
2020,Census Tract 194.05,100,1431,0.07
2020,Census Tract 167.05,73,560,0.13
2020,Census Tract 194.05,44,654,0.067
2020,Census Tract 167.05,13,265,0.049
2020,Census Tract 194.05,77,450,0.171
2020,Census Tract 167.05,381,4068,0.094
2020,Census Tract 194.05,34,283,0.12
2020,Census Tract 167.05,237,2036,0.116
2020,Census Tract 194.05,291,3993,0.073
2020,Census Tract 167.05,144,2032,0.071
2020,Census Tract 194.05,150,2122,0.071
2020,Census Tract 167.06,139,503,0.276
2020,Census Tract 167.06,265,1415,0.187
2020,Census Tract 167.06,190,612,0.31
2020,Census Tract 167.06,207,840,0.246
2020,Census Tract 167.06,0,95,0
2020,Census Tract 167.06,801,3465,0.231
2020,Census Tract 167.06,424,1784,0.238
2020,Census Tract 167.06,377,1681,0.224
2020,Census Tract 168.04,64,2568,0.025
2020,Census Tract 168.04,355,2978,0.119
2020,Census Tract 168.04,178,1449,0.123
2020,Census Tract 168.04,100,658,0.152
2020,Census Tract 168.04,65,619,0.105
2020,Census Tract 168.04,762,8272,0.092
2020,Census Tract 168.04,471,4479,0.105
2020,Census Tract 168.04,291,3793,0.077
2020,Census Tract 168.06,86,856,0.1
2020,Census Tract 194.05,141,1871,0.075
2020,Census Tract 168.06,84,1734,0.048
2020,Census Tract 168.06,25,710,0.035
2020,Census Tract 168.06,45,736,0.061
2020,Census Tract 168.06,0,228,0
2020,Census Tract 168.06,240,4264,0.056
2020,Census Tract 168.06,124,2292,0.054
2020,Census Tract 168.06,116,1972,0.059
2020,Census Tract 168.07,39,1750,0.022
2020,Census Tract 168.07,65,3399,0.019
2020,Census Tract 168.07,84,1021,0.082
2020,Census Tract 168.07,77,1187,0.065
2020,Census Tract 168.07,0,548,0
2020,Census Tract 168.07,265,7905,0.034
2020,Census Tract 168.07,154,3745,0.041
2020,Census Tract 168.07,111,4160,0.027
2020,Census Tract 168.09,127,1058,0.12
2020,Census Tract 168.09,119,2019,0.059
2020,Census Tract 168.09,100,813,0.123
2020,Census Tract 168.09,20,955,0.021
2020,Census Tract 168.09,60,453,0.132
2020,Census Tract 168.09,426,5298,0.08
2020,Census Tract 168.09,313,2699,0.116
2020,Census Tract 168.09,113,2599,0.043
2020,Census Tract 168.10,27,582,0.046
2020,Census Tract 168.10,74,1233,0.06
2020,Census Tract 168.10,16,537,0.03
2020,Census Tract 168.10,52,396,0.131
2020,Census Tract 168.10,15,143,0.105
2020,Census Tract 168.10,184,2891,0.064
2020,Census Tract 168.10,99,1392,0.071
2020,Census Tract 168.10,85,1499,0.057
2020,Census Tract 168.11,70,733,0.095
2020,Census Tract 168.11,105,1926,0.055
2020,Census Tract 168.11,183,915,0.2
2020,Census Tract 168.11,81,947,0.086
2020,Census Tract 168.11,43,187,0.23
2020,Census Tract 168.11,482,4708,0.102
2020,Census Tract 168.11,239,2433,0.098
2020,Census Tract 168.11,243,2275,0.107
2020,Census Tract 168.12,52,804,0.065
2020,Census Tract 168.12,136,1213,0.112
2020,Census Tract 168.12,48,404,0.119
2020,Census Tract 168.12,45,902,0.05
2020,Census Tract 168.12,55,169,0.325
2020,Census Tract 168.12,336,3492,0.096
2020,Census Tract 168.12,192,1764,0.109
2020,Census Tract 168.12,144,1728,0.083
2020,Census Tract 168.13,0,453,0
2020,Census Tract 168.13,120,1240,0.097
2020,Census Tract 168.13,15,537,0.028
2020,Census Tract 168.13,32,852,0.038
2020,Census Tract 168.13,17,63,0.27
2020,Census Tract 168.13,184,3145,0.059
2020,Census Tract 168.13,117,1586,0.074
2020,Census Tract 168.13,67,1559,0.043
2020,Census Tract 169.01,139,1940,0.072
2020,Census Tract 169.01,115,2949,0.039
2020,Census Tract 169.01,45,577,0.078
2020,Census Tract 169.01,103,1323,0.078
2020,Census Tract 169.01,49,796,0.062
2020,Census Tract 169.01,451,7585,0.059
2020,Census Tract 169.01,217,3445,0.063
2020,Census Tract 169.01,234,4140,0.057
2020,Census Tract 169.02,84,528,0.159
2020,Census Tract 169.02,128,1159,0.11
2020,Census Tract 169.02,55,421,0.131
2020,Census Tract 169.02,12,447,0.027
2020,Census Tract 169.02,5,167,0.03
2020,Census Tract 169.02,284,2722,0.104
2020,Census Tract 169.02,165,1378,0.12
2020,Census Tract 169.02,119,1344,0.089
2020,Census Tract 170.06,9,352,0.026
2020,Census Tract 170.06,6,1432,0.004
2020,Census Tract 170.06,0,524,0
2020,Census Tract 170.06,22,917,0.024
2020,Census Tract 170.06,0,123,0
2020,Census Tract 170.06,37,3348,0.011
2020,Census Tract 170.06,19,1532,0.012
2020,Census Tract 170.06,18,1816,0.01
2020,Census Tract 170.09,107,1141,0.094
2020,Census Tract 170.09,108,1619,0.067
2020,Census Tract 200.33,23,743,0.031
2020,Census Tract 170.09,52,807,0.064
2020,Census Tract 200.33,17,256,0.066
2020,Census Tract 170.09,22,662,0.033
2020,Census Tract 200.33,389,4614,0.084
2020,Census Tract 170.09,15,385,0.039
2020,Census Tract 200.33,269,2298,0.117
2020,Census Tract 170.09,304,4614,0.066
2020,Census Tract 200.33,120,2316,0.052
2020,Census Tract 170.09,170,2195,0.077
2020,Census Tract 200.34,0,207,0
2020,Census Tract 170.09,134,2419,0.055
2020,Census Tract 170.10,49,733,0.067
2020,Census Tract 170.10,9,1261,0.007
2020,Census Tract 170.10,0,480,0
2020,Census Tract 170.10,0,592,0
2020,Census Tract 170.10,0,233,0
2020,Census Tract 170.10,58,3299,0.018
2020,Census Tract 170.10,25,1706,0.015
2020,Census Tract 170.10,33,1593,0.021
2020,Census Tract 170.14,0,14,0
2020,Census Tract 170.14,9,545,0.017
2020,Census Tract 170.14,0,0,
2020,Census Tract 170.14,125,2142,0.058
2020,Census Tract 170.14,0,0,
2020,Census Tract 170.14,134,2701,0.05
2020,Census Tract 170.14,106,1585,0.067
2020,Census Tract 170.14,28,1116,0.025
2020,Census Tract 170.18,67,1527,0.044
2020,Census Tract 200.34,0,1194,0
2020,Census Tract 170.18,78,1353,0.058
2020,Census Tract 200.34,0,452,0
2020,Census Tract 170.18,50,496,0.101
2020,Census Tract 200.34,0,431,0
2020,Census Tract 170.18,70,532,0.132
2020,Census Tract 200.34,0,357,0
2020,Census Tract 170.18,55,320,0.172
2020,Census Tract 200.34,0,2641,0
2020,Census Tract 170.18,320,4228,0.076
2020,Census Tract 200.34,0,1459,0
2020,Census Tract 170.18,235,2356,0.1
2020,Census Tract 200.34,0,1182,0
2020,Census Tract 170.18,85,1872,0.045
2020,Census Tract 170.20,57,567,0.101
2020,Census Tract 170.20,17,1544,0.011
2020,Census Tract 170.20,16,619,0.026
2020,Census Tract 170.20,4,837,0.005
2020,Census Tract 170.20,0,114,0
2020,Census Tract 170.20,94,3681,0.026
2020,Census Tract 170.20,59,2039,0.029
2020,Census Tract 170.20,35,1642,0.021
2020,Census Tract 170.21,111,695,0.16
2020,Census Tract 170.21,125,1446,0.086
2020,Census Tract 170.21,0,451,0
2020,Census Tract 170.21,0,1033,0
2020,Census Tract 170.21,0,73,0
2020,Census Tract 170.21,236,3698,0.064
2020,Census Tract 170.21,224,1909,0.117
2020,Census Tract 170.21,12,1789,0.007
2020,Census Tract 170.22,59,1109,0.053
2020,Census Tract 200.41,76,912,0.083
2020,Census Tract 170.22,184,2163,0.085
2020,Census Tract 200.41,28,1097,0.026
2020,Census Tract 170.22,101,760,0.133
2020,Census Tract 200.41,0,531,0
2020,Census Tract 170.22,36,915,0.039
2020,Census Tract 200.41,6,441,0.014
2020,Census Tract 170.22,18,370,0.049
2020,Census Tract 200.41,0,312,0
2020,Census Tract 170.22,398,5317,0.075
2020,Census Tract 200.41,110,3293,0.033
2020,Census Tract 170.22,222,2790,0.08
2020,Census Tract 200.41,42,1688,0.025
2020,Census Tract 170.22,176,2527,0.07
2020,Census Tract 170.31,53,765,0.069
2020,Census Tract 170.31,9,1494,0.006
2020,Census Tract 170.31,0,732,0
2020,Census Tract 170.31,15,346,0.043
2020,Census Tract 170.31,0,283,0
2020,Census Tract 170.31,77,3620,0.021
2020,Census Tract 170.31,64,1975,0.032
2020,Census Tract 170.31,13,1645,0.008
2020,Census Tract 170.33,66,703,0.094
2020,Census Tract 170.33,71,2614,0.027
2020,Census Tract 200.41,68,1605,0.042
2020,Census Tract 170.33,49,1012,0.048
2020,Census Tract 200.44,139,1201,0.116
2020,Census Tract 200.44,722,8943,0.081
2020,Census Tract 200.44,399,4040,0.099
2020,Census Tract 200.44,323,4903,0.066
2020,Census Tract 170.33,9,645,0.014
2020,Census Tract 201.06,149,1309,0.114
2020,Census Tract 170.33,7,492,0.014
2020,Census Tract 201.06,93,370,0.251
2020,Census Tract 170.33,202,5466,0.037
2020,Census Tract 201.06,54,445,0.121
2020,Census Tract 170.33,131,2750,0.048
2020,Census Tract 201.06,91,253,0.36
2020,Census Tract 170.33,71,2716,0.026
2020,Census Tract 201.06,451,3371,0.134
2020,Census Tract 170.34,77,1463,0.053
2020,Census Tract 170.34,99,2232,0.044
2020,Census Tract 170.34,63,689,0.091
2020,Census Tract 170.34,43,722,0.06
2020,Census Tract 170.34,0,470,0
2020,Census Tract 170.34,282,5576,0.051
2020,Census Tract 170.34,195,2932,0.067
2020,Census Tract 170.34,87,2644,0.033
2020,Census Tract 170.35,162,840,0.193
2020,Census Tract 170.35,230,1416,0.162
2020,Census Tract 170.35,153,643,0.238
2020,Census Tract 170.35,58,553,0.105
2020,Census Tract 170.35,155,337,0.46
2020,Census Tract 170.35,758,3789,0.2
2020,Census Tract 170.35,541,2119,0.255
2020,Census Tract 170.35,217,1670,0.13
2020,Census Tract 170.36,26,661,0.039
2020,Census Tract 170.36,67,1480,0.045
2020,Census Tract 170.36,136,913,0.149
2020,Census Tract 170.36,66,271,0.244
2020,Census Tract 170.36,0,201,0
2020,Census Tract 170.36,295,3526,0.084
2020,Census Tract 170.36,220,1825,0.121
2020,Census Tract 170.36,75,1701,0.044
2020,Census Tract 170.37,74,1090,0.068
2020,Census Tract 170.37,48,2100,0.023
2020,Census Tract 170.37,0,928,0
2020,Census Tract 170.37,113,692,0.163
2020,Census Tract 170.37,62,331,0.187
2020,Census Tract 170.37,297,5141,0.058
2020,Census Tract 170.37,202,2700,0.075
2020,Census Tract 170.37,95,2441,0.039
